3.921225102084838543e+00,3.258421182398348215e+00,3.311571710578267602e+00,2.819654783425590505e+00,4.128093786348316030e+00,2.984964072380970279e+00,3.081754138773774354e+00,2.582547701707107457e+00,3.160220472593249674e+00,3.386199396126309491e+00,3.327104639182408174e+00,2.876017166756183574e+00,3.665825625215056949e+00,3.896773149241204326e+00,3.530955033984184421e+00,3.643885558398497260e+00,3.629428311039201382e+00,3.209258534255137185e+00,3.649627688443646267e+00,3.337948246687444609e+00
5.335083251575285956e+00,4.621701558071930727e+00,4.833734708639216393e+00,4.190721321092254037e+00,5.066389695423065831e+00,4.997717679314895634e+00,4.593255418107485610e+00,4.964854854449229471e+00,4.211991000271620322e+00,4.842476907385596441e+00,2.876017166756183574e+00,5.342998806495013575e+00,5.960995707969365398e+00,5.022556099969579968e+00,4.941291171758161127e+00,5.734033461367481266e+00,5.120433913917029400e+00,4.928345212466534342e+00,5.090398353898232031e+00,4.429819046462824872e+00
6.986920035038564514e+00,5.750736679832770371e+00,6.322946976362390004e+00,5.774472173417219523e+00,6.182565663486056629e+00,6.313504628538285424e+00,4.842945015579911860e+00,6.128410556303662382e+00,5.053427492680082622e+00,6.641403617363820011e+00,3.665825625215056949e+00,5.960995707969365398e+00,8.760391352820960265e+00,6.231209281174129977e+00,6.215531272250622408e+00,6.529878114073445872e+00,5.986655096641199769e+00,6.233681020401092177e+00,5.920407023034484517e+00,6.989316103179066708e+00
6.096035331793311585e+00,5.073921547963296419e+00,5.423179225838583584e+00,4.948247519820206719e+00,6.019070336938004750e+00,5.162985114083037175e+00,4.385085025288291583e+00,5.192402155232890948e+00,4.769943457323272185e+00,5.274044302341938106e+00,3.896773149241204326e+00,5.022556099969579968e+00,6.231209281174129977e+00,6.827675771367965218e+00,5.957227781923625898e+00,6.298882890051957339e+00,5.809600825110838862e+00,5.606682465394299264e+00,5.800773747854433005e+00,5.429275668728512194e+00
6.210532638899671554e+00,5.455438127133607651e+00,6.338292105608258176e+00,4.928465160882178786e+00,6.074556309321752501e+00,6.047611216448080640e+00,4.931724814364581100e+00,5.105691769529872914e+00,5.067936500188991111e+00,5.132296784950101554e+00,3.530955033984184421e+00,4.941291171758161127e+00,6.215531272250622408e+00,5.957227781923625898e+00,7.089629265775283073e+00,7.365991366881011970e+00,6.026662834807821945e+00,5.211183096205590282e+00,5.522644060560896406e+00,5.647794656459343088e+00
6.207826181882718508e+00,5.257149299030328571e+00,6.307463486680153331e+00,5.244951735602432663e+00,6.340322623307892869e+00,6.313784219354264593e+00,5.651229150279559299e+00,6.420072431461402829e+00,5.388371018855403705e+00,6.117170076850364069e+00,3.643885558398497260e+00,5.734033461367481266e+00,6.529878114073445872e+00,6.298882890051957339e+00,7.365991366881011970e+00,9.628998626501354963e+00,6.107533883213836390e+00,6.001398284133468763e+00,5.764311757572317951e+00,5.765647734961553361e+00
5.946007144047502635e+00,5.704267725718888293e+00,6.486904385355951597e+00,4.716617854623176953e+00,6.026737584673444559e+00,6.160079673697271829e+00,4.560242859219478362e+00,4.640843993385100674e+00,5.305681342282841051e+00,4.947756668211429343e+00,3.629428311039201382e+00,5.120433913917029400e+00,5.986655096641199769e+00,5.809600825110838862e+00,6.026662834807821945e+00,6.107533883213836390e+00,6.919047875082192434e+00,5.320370917473889349e+00,5.431328075212465301e+00,4.906544242911251352e+00
5.682332129144526789e+00,5.067197646535439581e+00,5.214592274215855028e+00,4.618994241427890834e+00,5.334291856274210986e+00,5.118558049578523672e+00,3.957467360286259339e+00,4.956083060473583046e+00,4.181448921009775610e+00,5.299333570686750150e+00,3.209258534255137185e+00,4.928345212466534342e+00,6.233681020401092177e+00,5.606682465394299264e+00,5.211183096205590282e+00,6.001398284133468763e+00,5.320370917473889349e+00,5.950848421836525404e+00,4.889422089247551284e+00,4.985643229739521232e+00
5.677604789829442389e+00,5.316586219780844225e+00,4.967005388936837740e+00,4.044519031455067193e+00,5.406850163148841482e+00,5.004869534060592429e+00,4.771266392252083044e+00,4.916921422448291779e+00,4.350794869264554166e+00,4.700826541882204168e+00,3.649627688443646267e+00,5.090398353898232031e+00,5.920407023034484517e+00,5.800773747854433005e+00,5.522644060560896406e+00,5.764311757572317951e+00,5.431328075212465301e+00,4.889422089247551284e+00,6.232400580262543954e+00,4.909170902506189371e+00
5.752391847553997017e+00,5.193464898126713969e+00,4.990808098250514746e+00,5.760327674704749157e+00,5.677103043156932038e+00,5.112411594665854153e+00,3.931028015464382186e+00,4.448194331146170022e+00,3.946070461064865142e+00,5.119898613797690956e+00,3.337948246687444609e+00,4.429819046462824872e+00,6.989316103179066708e+00,5.429275668728512194e+00,5.647794656459343088e+00,5.765647734961553361e+00,4.906544242911251352e+00,4.985643229739521232e+00,4.909170902506189371e+00,7.709376615678425360e+00
